ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference,status,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID.y
ngeq1245-aes,ngeq1245,aes,3,aes-shifting,"Chatong (1254-ngt) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kriang-Khlor,Eurasia,15.6211,106.877,ngeq1245,ngt,LA,aust1305,NA
ongg1239-aes,ongg1239,aes,3,aes-shifting,Ong (oog-oog) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Ong-Ir,Eurasia,15.1225,106.001,ongg1239,oog,LA,aust1305,NA
uppe1406-aes,uppe1406,aes,1,aes-not_endangered,"Ta’oih, Upper (tth-tth) = 6a (Vigorous).",hh:h:Ethnologue:25,NA,not_endangered,Upper Ta'oih,Eurasia,16.186515,107.056135,uppe1406,tth,LA;VN,aust1305,NA
lowe1395-aes,lowe1395,aes,1,aes-not_endangered,"Ta’oih, Lower (tto-tto) = 6a (Vigorous).",hh:h:Ethnologue:25,NA,not_endangered,Lower Ta'oih,Eurasia,15.9083,106.873,lowe1395,tto,LA,aust1305,NA
cent1989-aes,cent1989,aes,1,aes-not_endangered,"Khmer (khm-khm) = 1 (National). Statutory national language (1993, Constitution, Article 5).",hh:h:Ethnologue:25,NA,not_endangered,Central Khmer,Eurasia,12.0515,105.015,cent1989,khm,KH;LA;TH;VN,aust1305,NA
oldk1249-aes,oldk1249,aes,6,aes-extinct,Old Khmer (qok-qok) = 10 (Extinct).,NA,NA,extinct,Old Khmer,Eurasia,13.4125,103.866667,oldk1249,qok,KH,aust1305,NA
nort2684-aes,nort2684,aes,1,aes-not_endangered,"Khmer, Northern (kxm-kxm) = 5* (Developing).",hh:h:Ethnologue:25,NA,not_endangered,Northern Khmer,Eurasia,14.4674,103.863,nort2684,kxm,KH;TH,aust1305,NA
aheu1239-aes,aheu1239,aes,3,aes-shifting,"Thavung (1214-thm) = Severely Endangered (40 percent certain, based on the evidence available); Phonsung (5882-thm-pho) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Thavung,Eurasia,17.7655,104.229,aheu1239,thm,LA;TH,aust1305,NA
male1282-aes,male1282,aes,3,aes-shifting,"Maleng (5879-pkt) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Maleng,Eurasia,17.913525,105.52746,male1282,pkt,LA;VN,aust1305,NA
chut1247-aes,chut1247,aes,3,aes-shifting,"Ruc (5876-scb-ruc) = Endangered (40 percent certain, based on the evidence available); Sach (1215-scb) = Endangered (20 percent certain, based on the evidence available); May (5883-scb-may) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Chut,Eurasia,17.6819,105.773,chut1247,scb,LA;VN,aust1305,NA
arem1240-aes,arem1240,aes,5,aes-nearly_extinct,"Arem (1219-aem) = Critically Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Arem,Eurasia,17.7672,105.928,arem1240,aem,LA;VN,aust1305,NA
bola1249-aes,bola1249,aes,2,aes-threatened,Bo (bgl-bgl) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Bo-Maleng,Eurasia,18.18657,104.95342,bola1249,bgl,LA,aust1305,male1282
thoo1240-aes,thoo1240,aes,1,aes-not_endangered,Tho (tou-tou) = 6a* (Vigorous). Language of recognized ethnic group: Tho.,hh:h:Ethnologue:25,NA,not_endangered,Tho,Eurasia,19.3563,105.363,thoo1240,tou,VN,aust1305,NA
hung1275-aes,hung1275,aes,3,aes-shifting,"Phong (5878-hnu) = Endangered (20 percent certain, based on the evidence available); Kri (5884-hnu) = Severely Endangered (20 percent certain, based on the evidence available); Pong (5874-hnu-pho) = Endangered (40 percent certain, based on the evidence available); Hung (1213-hnu) = Endangered (40 percent certain, based on the evidence available); Tum (5872-hnu-tou) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Hung,Eurasia,18.7849,104.772,hung1275,hnu,LA;VN,aust1305,NA
viet1252-aes,viet1252,aes,1,aes-not_endangered,Vietnamese (vie-vie) = 1 (National). De facto national language. Language of recognized ethnic group: Kinh.,hh:h:Ethnologue:25,NA,not_endangered,Vietnamese,Eurasia,20.681188,105.774071,viet1252,vie,CN;LA;VN,aust1305,NA
muon1246-aes,muon1246,aes,1,aes-not_endangered,Muong (mtq-mtq) = 6a* (Vigorous). Language of recognized ethnic group: Muong.,hh:h:Ethnologue:25,NA,not_endangered,Muong,Eurasia,20.7374,105.186,muon1246,mtq,VN,aust1305,NA
nguo1239-aes,nguo1239,aes,3,aes-shifting,"Nguôn (1217-nuo) = Endangered (40 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Nguôn,Eurasia,17.7243,105.932,nguo1239,nuo,VN,aust1305,NA
mara1396-aes,mara1396,aes,1,aes-not_endangered,Mararit (mgb-mgb) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Mararit,Africa,14.087,21.6408,mara1396,mgb,TD,tama1329,NA
miis1236-aes,miis1236,aes,2,aes-threatened,Miiisiirii (NOCODE_Miisiirii-NOCODE_Miisiirii) = 6b (Threatened).,NA,NA,threatened,Miisiirii,Africa,14.16,22.69,miis1236,NA,SD,tama1329,NA
assa1269-aes,assa1269,aes,2,aes-threatened,"Assangori (5191-sjg) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Assangori,Africa,13.9592,22.6393,assa1269,sjg,TD,tama1329,NA
tama1331-aes,tama1331,aes,1,aes-not_endangered,Tama (tma-tma) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Tama (Chad),Africa,14.332,21.9951,tama1331,tma,SD;TD,tama1329,NA
nucl1649-aes,nucl1649,aes,5,aes-nearly_extinct,"Sm̓algya̱x ( Coast Tsimshian) (3040-tsi) = Critically Endangered (80 percent certain, based on the evidence available); Ski:xs (Southern Tsimshian) (2091-tsi-sou) = Dormant",hh:hel:Campbell:ElCat,NA,nearly_extinct,Southern-Coastal Tsimshian,North America,52.59103,-128.544545,nucl1649,tsi,CA;US,tsim1258,NA
nisg1240-aes,nisg1240,aes,4,aes-moribund,"Nisga'a (5592-ncg) = Severely Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Nisga'a,North America,55.199,-129.192,nisg1240,ncg,CA,tsim1258,NA
gitx1241-aes,gitx1241,aes,4,aes-moribund,"Gitsenimx̱ (4213-git) = Severely Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Gitxsan,North America,55.09,-128.08,gitx1241,git,CA,tsim1258,NA
benl1235-aes,benl1235,aes,6,aes-extinct,Ben-Lomond-Cape-Portland (NOCODE_Ben-Lomond-Cape-Portland-NOCODE_Ben-Lomond-Cape-Portland) = 10 (Extinct).,NA,NA,extinct,Ben-Lomond-Cape-Portland,Australia,-41.326418,147.787122,benl1235,NA,AU,nort1442,NA
neta1235-aes,neta1235,aes,6,aes-extinct,NE Tasmanian Dialect Chain (NOCODE_NE-Tasmanian-Dialect-Chain-NOCODE_NE-Tasmanian-Dialect-Chain) = 10 (Extinct).,NA,NA,extinct,NE Tasmanian Dialect Chain,Australia,-41.058644,147.188415,neta1235,NA,AU,nort1442,NA
ihie1238-aes,ihie1238,aes,1,aes-not_endangered,Ihievbe (ihi-ihi) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Ihievbe,Africa,7.00917,6.08581,ihie1238,ihi,NG,book1242,NA
nata1238-aes,nata1238,aes,6,aes-extinct,Natagaimas (nts-nts) = 10 (Extinct),NA,NA,extinct,Natagaimas,South America,4.16665,-75.0333,nata1238,nts,CO,book1242,NA
aghu1256-aes,aghu1256,aes,6,aes-extinct,Aghu-Tharnggala (gtu-gtu) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Aghu Tharnggalu (Retired),Australia,-15,144,aghu1256,gtu,AU,book1242,NA
pars1252-aes,pars1252,aes,1,aes-not_endangered,Parsi-Dari (prd-prd) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Parsi-Dari,Eurasia,32.994,58.624,pars1252,prd,IR,book1242,NA
mawa1268-aes,mawa1268,aes,6,aes-extinct,Mawakwa (NOCODE_Mawakwa-NOCODE_Mawakwa) = 10 (Extinct).,NA,NA,extinct,Mawakwa,South America,3.11,-66.238404,mawa1268,NA,VE,book1242,NA
adug1238-aes,adug1238,aes,2,aes-threatened,Aduge (adu-adu) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Aduge,Africa,7.64567,6.13085,adug1238,adu,NG,book1242,NA
chor1275-aes,chor1275,aes,6,aes-extinct,Chorotega (cjr-cjr) = 10 (Extinct),NA,NA,extinct,Chorotega,North America,10.8154,-85.1228,chor1275,cjr,CR,book1242,NA
mina1267-aes,mina1267,aes,1,aes-not_endangered,Mina (myi-myi) = 6a (Vigorous).,hh:h:Ethnologue:21,NA,not_endangered,Mina (India),Eurasia,23.7425,74.5977,mina1267,myi,IN,book1242,NA
chip1236-aes,chip1236,aes,6,aes-extinct,Chipiajes (cbe-cbe) = 10 (Extinct),NA,NA,extinct,Chipiajes,South America,3.08332,-71.1667,chip1236,cbe,CO,book1242,NA
siki1239-aes,siki1239,aes,3,aes-shifting,"Shikuyana (2737-sik) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Sikiana,South America,3.01294,-57.9221,siki1239,sik,BR;SR;VE,book1242,NA
fumm1238-aes,fumm1238,aes,1,aes-not_endangered,Fum (fum-fum) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Fum,Africa,6.66524,11.1087,fumm1238,fum,NG,book1242,NA
kari1309-aes,kari1309,aes,6,aes-extinct,Karipúna (kgm-kgm) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Karipuna do Amapa,South America,-2.92,-52.42,kari1309,kgm,BR,book1242,NA
puna1274-aes,puna1274,aes,3,aes-shifting,"Punan Merap (5298-puc) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Punan Merap,Papunesia,3.10143,116.251,puna1274,puc,ID,book1242,NA
ngom1265-aes,ngom1265,aes,3,aes-shifting,"Ngombe (564-nmj) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Ngombe (Central African Republic),Africa,3.90658,15.2154,ngom1265,nmj,CF,book1242,NA
pona1251-aes,pona1251,aes,6,aes-extinct,Ponares (pod-pod) = 10 (Extinct),NA,NA,extinct,Ponares,South America,4.83332,-71.5,pona1251,pod,CO,book1242,NA
oldt1247-aes,oldt1247,aes,6,aes-extinct,Old Turkish (otk-otk) = 10 (Extinct),NA,NA,extinct,Old Turkish,Eurasia,37,59,oldt1247,otk,MN,book1242,NA
bura1269-aes,bura1269,aes,2,aes-threatened,Buraka (bkg-bkg) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Buraka,Africa,4.42283,20.7161,bura1269,bkg,CD;CF,book1242,NA
laba1241-aes,laba1241,aes,2,aes-threatened,Laba (lau-lau) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Laba,Papunesia,1.66675,127.583,laba1241,lau,ID,book1242,NA
tete1252-aes,tete1252,aes,6,aes-extinct,Teteté (2151-teb) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Tetete,South America,-0.02668,-76.5761,tete1252,teb,EC,book1242,NA
guli1244-aes,guli1244,aes,6,aes-extinct,Guliguli (gli-gli) = 10 (Extinct).,hh:h:Ethnologue:21,NA,extinct,Guliguli,Papunesia,-8.10266,157.564,guli1244,gli,SB,book1242,NA
lopi1243-aes,lopi1243,aes,1,aes-not_endangered,Lopi (lov-lov) = 6a* (Vigorous). Language of recognized nationality: Hani.,hh:h:Ethnologue:25,NA,not_endangered,Lopi,Eurasia,25.0833,97.0833,lopi1243,lov,CN,book1242,NA
thul1247-aes,thul1247,aes,3,aes-shifting,"Thu Lao (3447-tyl) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Thu Lao,Eurasia,22.7528,104.251,thul1247,tyl,VN,book1242,NA
xinc1247-aes,xinc1247,aes,6,aes-extinct,"Xinca (xin-xin) = 9 (Reawakening). Recognized language (2003, Law of National Languages, Decree 19).",hh:h:Ethnologue:25,NA,extinct,Xinca,North America,14.3103,-89.8235,xinc1247,xin,GT,book1242,NA
tome1239-aes,tome1239,aes,6,aes-extinct,Tomedes (toe-toe) = 10 (Extinct),NA,NA,extinct,Tomedes,South America,3.24999,-69.6666,tome1239,toe,CO,book1242,NA
khao1244-aes,khao1244,aes,1,aes-not_endangered,Khao (xao-xao) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Khao,Eurasia,21.4543,103.467,khao1244,xao,VN,book1242,NA
khal1270-aes,khal1270,aes,1,aes-not_endangered,Khalaj (kjf-kjf) = 6a* (Vigorous).,hh:h:Ethnologue:22,NA,not_endangered,Khalaj,Eurasia,36.5317,49.576,khal1270,kjf,AZ;IR,book1242,NA
irrr1240-aes,irrr1240,aes,1,aes-not_endangered,Ir (irr-irr) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Ir,Eurasia,15.7188,106.564,irrr1240,irr,LA,book1242,NA
nara1265-aes,nara1265,aes,4,aes-moribund,"Narau (2721-nxu) = Severely Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Narau,Papunesia,-3.43594,139.876,nara1265,nxu,ID,book1242,NA
kuan1250-aes,kuan1250,aes,3,aes-shifting,"Kuanhua (5765-xnh) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kuanhua,Eurasia,21.9802,101.158,kuan1250,xnh,CN,book1242,NA
chet1237-aes,chet1237,aes,6,aes-extinct,"Chetco (ctc-ctc) = 9 (Dormant). Language of registered tribe: Cher-Ae Heights Indian Community of the Trinidad Rancheria, Confederated Tribes of the Siletz Reservation.",hh:h:Ethnologue:25,NA,extinct,Chetco,North America,42.6864,-124.376,chet1237,ctc,US,book1242,NA
lamb1277-aes,lamb1277,aes,4,aes-moribund,Mugali (lmh-lmh) = 8a (Moribund). Language of recognized indigenous nationality: Rai.,hh:h:Ethnologue:25,NA,moribund,Lambichhong,Eurasia,27.0543,87.2168,lamb1277,lmh,NP,book1242,NA
lama1289-aes,lama1289,aes,1,aes-not_endangered,"Bai, Lama (lay-lay) = 6a* (Vigorous). Language of recognized nationality: Bai.",hh:h:Ethnologue:25,NA,not_endangered,Lama (Myanmar),Eurasia,27.6237,98.4694,lama1289,lay,CN,book1242,NA
chak1275-aes,chak1275,aes,2,aes-threatened,Chakato (NOCODE_Chakato-NOCODE_Chakato) = 6b (Threatened).,NA,NA,threatened,Chakato,Africa,9.044733,9.503132,chak1275,NA,NG,book1242,NA
tush1243-aes,tush1243,aes,6,aes-extinct,Tushan Names (NOCODE_Tushan-NOCODE_Tushan) = 10 (Extinct),NA,NA,extinct,Tushan Names,Eurasia,NA,NA,tush1243,NA,IR,book1242,NA
gowl1241-aes,gowl1241,aes,1,aes-not_endangered,Gowli (gok-gok) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Gowli,Eurasia,21.7726,77.3733,gowl1241,gok,IN,book1242,NA
bala1306-aes,bala1306,aes,2,aes-threatened,Balau (blg-blg) = 6b* (Threatened).,hh:h:Ethnologue:23,NA,threatened,Balau,Papunesia,1.33476,110.913,bala1306,blg,MY,book1242,NA
salu1254-aes,salu1254,aes,4,aes-moribund,Salumá (slj-slj) = 8a (Moribund).,hh:h:Ethnologue:25,NA,moribund,Salumá,South America,1.74782,-56.5107,salu1254,slj,BR,book1242,NA
noca1240-aes,noca1240,aes,6,aes-extinct,Nocamán (nom-nom) = 10 (Extinct),NA,NA,extinct,Nocamán,South America,-8.91666,-73.1667,noca1240,nom,BR;PE,book1242,NA
waha1239-aes,waha1239,aes,2,aes-threatened,"Kayan, Wahau (whu-whu) = 6b (Threatened).",hh:h:Ethnologue:25,NA,threatened,Wahau Kayan,Papunesia,1.42088,116.6795,waha1239,whu,ID,book1242,NA
ahir1243-aes,ahir1243,aes,1,aes-not_endangered,Ahirani (ahr-ahr) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Ahirani,Eurasia,21.552,73.685,ahir1243,ahr,IN,book1242,NA
koko1273-aes,koko1273,aes,6,aes-extinct,Koko Babangk (10760-okg) = Dormant,hh:hel:Campbell:ElCat,NA,extinct,Koko Babangk,Australia,-15.82602,141.48016,koko1273,okg,AU,book1242,NA
nucl1668-aes,nucl1668,aes,2,aes-threatened,"Katukina (4005-kav) = Vulnerable (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Katukína,South America,-8.19121,-70.3822,nucl1668,kav,BR,book1242,NA
cauc1241-aes,cauc1241,aes,6,aes-extinct,Cauca (cca-cca) = 10 (Extinct).,hh:h:Ethnologue:21,NA,extinct,Cauca,South America,1.267,-69.91,cauc1241,cca,CO,book1242,NA
lang1333-aes,lang1333,aes,1,aes-not_endangered,Lang’e (yne-yne) = 6a (Vigorous). Language of recognized nationality: Yi.,hh:h:Ethnologue:25,NA,not_endangered,Lang'e,Eurasia,NA,NA,lang1333,yne,CN,book1242,NA
foma1238-aes,foma1238,aes,1,aes-not_endangered,Foma (fom-fom) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Foma,Africa,0.88032,24.3202,foma1238,fom,CD,book1242,NA
urad1239-aes,urad1239,aes,5,aes-nearly_extinct,"Uradhi (3417-urf) = Critically Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Uradhi,Australia,-12.0679,142.135,urad1239,urf,AU,book1242,NA
omej1234-aes,omej1234,aes,6,aes-extinct,Omejes (ome-ome) = 10 (Extinct),NA,NA,extinct,Omejes,South America,0.99999,-70,omej1234,ome,CO,book1242,NA
kisa1264-aes,kisa1264,aes,3,aes-shifting,Kisankasa (kqh-kqh) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Kisankasa,Africa,-2.780485,36.59766,kisa1264,kqh,TZ,book1242,NA
jude1262-aes,jude1262,aes,4,aes-moribund,Judeo-Berber (jbe-jbe) = 8a (Moribund).,hh:h:Ethnologue:25,NA,moribund,Judeo-Berber,Africa,30.9,-7.95,jude1262,jbe,MA,book1242,NA
khlo1239-aes,khlo1239,aes,2,aes-threatened,Khlor (llo-llo) = 6b (Threatened).,hh:h:Ethnologue:21,NA,threatened,Khlor,Eurasia,15.6415,106.606,khlo1239,llo,LA,book1242,NA
khua1243-aes,khua1243,aes,1,aes-not_endangered,Khua (xhv-xhv) = 6a* (Vigorous). Language of recognized ethnic group: Bru Van Kieu.,hh:h:Ethnologue:25,NA,not_endangered,Khua,Eurasia,17.402,106.021,khua1243,xhv,LA;VN,book1242,NA
assa1266-aes,assa1266,aes,6,aes-extinct,Assan (xss-xss) = 10 (Extinct),NA,NA,extinct,Assan,Eurasia,56,94,assa1266,xss,RU,book1242,NA
lenc1244-aes,lenc1244,aes,6,aes-extinct,Lenca (len-len) = 9 (Dormant).,hh:h:Ethnologue:25,NA,extinct,Lenca,North America,13.9278,-88.0422,lenc1244,len,HN;SV,book1242,NA
kung1262-aes,kung1262,aes,5,aes-nearly_extinct,"Kunggara (4456-kvs) = Critically Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Kunggara,Australia,-17.62553,141.1441,kung1262,kvs,AU,book1242,NA
gugu1257-aes,gugu1257,aes,6,aes-extinct,Gugu Mini (ggm-ggm) = 10 (Extinct),NA,NA,extinct,Gugu Mini,Australia,NA,NA,gugu1257,ggm,AU,book1242,NA
yaum1238-aes,yaum1238,aes,2,aes-threatened,"Yauma (5082-yax) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Yauma,Africa,-15.821495,21.881345,yaum1238,yax,AO;ZM,book1242,NA
foia1236-aes,foia1236,aes,1,aes-not_endangered,Foia Foia (ffi-ffi) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Foia Foia,Papunesia,NA,NA,foia1236,ffi,PG,book1242,NA
laop1234-aes,laop1234,aes,1,aes-not_endangered,Laopang (lbg-lbg) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Laopang,Eurasia,20.7809,100.079,laop1234,lbg,LA,book1242,NA
mawa1271-aes,mawa1271,aes,5,aes-nearly_extinct,"Mawayana (5162-mzx) = Critically Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,nearly_extinct,Mawayana,South America,1.98815,-58.5046,mawa1271,mzx,GY,book1242,NA
kpat1244-aes,kpat1244,aes,3,aes-shifting,"Kpatili (6000-kym) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kpatili,Africa,5.17203,21.8594,kpat1244,kym,CF,book1242,NA
luia1234-aes,luia1234,aes,6,aes-extinct,Lui (lba-lba) = 10 (Extinct).,hh:h:Ethnologue:21,NA,extinct,Lui,Eurasia,21.3635,99.6619,luia1234,lba,IN,book1242,NA
coxi1236-aes,coxi1236,aes,6,aes-extinct,Coxima (kox-kox) = 10 (Extinct),NA,NA,extinct,Coxima,South America,6.08332,-72.0833,coxi1236,kox,CO,book1242,NA
pars1251-aes,pars1251,aes,2,aes-threatened,Parsi (prp-prp) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Parsi,Eurasia,20.625,74.438,pars1251,prp,CN;GB;IN;PK;US,book1242,NA
cona1234-aes,cona1234,aes,2,aes-threatened,Con (cno-cno) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Con,Eurasia,20.6442,100.904,cona1234,cno,LA,book1242,NA
baba1273-aes,baba1273,aes,3,aes-shifting,"Babalia Creole Arabic (10836-bbz) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Babalia Creole Arabic,Africa,12.7617,16.6925,baba1273,bbz,TD,book1242,NA
konk1268-aes,konk1268,aes,2,aes-threatened,Kon Keu (kkn-kkn) = 6b* (Threatened). Language of recognized nationality: Blang.,hh:h:Ethnologue:25,NA,threatened,Kon Keu,Eurasia,21.6369,100.278,konk1268,kkn,CN,book1242,NA
bain1260-aes,bain1260,aes,3,aes-shifting,"Bainouk-Samik (3890-bcb) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bainouk-Samik,Africa,12.5053,-15.9969,bain1260,bcb,GW;SN,book1242,NA
sing1237-aes,sing1237,aes,1,aes-not_endangered,Singapore Sign Language (sls-sls) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Singapore Sign Language,Eurasia,1.33069,103.864,sing1237,sls,SG,book1242,NA
shua1252-aes,shua1252,aes,6,aes-extinct,Shuadit (sdt-sdt) = 10 (Extinct).,hh:h:Ethnologue:25,NA,extinct,Shuadit,Eurasia,44.1692,5.06601,shua1252,sdt,FR,book1242,NA
laos1235-aes,laos1235,aes,1,aes-not_endangered,Laos Sign Language (lso-lso) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Laos Sign Language,Eurasia,18.387,104.518,laos1235,lso,LA,book1242,NA
kann1253-aes,kann1253,aes,1,aes-not_endangered,"Kurumba, Kannada (kfi-kfi) = 5 (Developing).",hh:h:Ethnologue:25,NA,not_endangered,"Kurumba, Kannada",Eurasia,11.3824,76.5256,kann1253,kfi,IN,book1242,NA
poka1242-aes,poka1242,aes,4,aes-moribund,Pokangá (pok-pok) = 8a (Moribund).,hh:h:Ethnologue:25,NA,moribund,Pokangá,South America,0.35794,-69.5607,poka1242,pok,BR,book1242,NA
mara1407-aes,mara1407,aes,1,aes-not_endangered,Maramba (myd-myd) = 6a (Vigorous).,hh:h:Ethnologue:21,NA,not_endangered,Maramba,Papunesia,-4.23908,143.735,mara1407,myd,PG,book1242,NA
kayo1247-aes,kayo1247,aes,2,aes-threatened,Kewat (kyv-kyv) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kayort,Eurasia,26.6179,87.6042,kayo1247,kyv,NP,book1242,NA
kumb1267-aes,kumb1267,aes,2,aes-threatened,Kumbaran (wkb-wkb) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kumbaran,Eurasia,NA,NA,kumb1267,wkb,IN,book1242,NA
buma1247-aes,buma1247,aes,3,aes-shifting,"Bumang (10249-bvp) = Threatened (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bumang,Eurasia,23.02,103.34,buma1247,bvp,CN,book1242,NA
bhal1245-aes,bhal1245,aes,1,aes-not_endangered,Bhalay (bhx-bhx) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Bhalay,Eurasia,21.2665,77.8268,bhal1245,bhx,IN,book1242,NA
kaka1269-aes,kaka1269,aes,6,aes-extinct,Kakauhua (kbf-kbf) = 10 (Extinct),NA,NA,extinct,Kakauhua,South America,-39.0488,-72.3228,kaka1269,kbf,CL,book1242,NA
kose1239-aes,kose1239,aes,1,aes-not_endangered,Kosena (kze-kze) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Kosena,Papunesia,-6.46414,145.66,kose1239,kze,PG,book1242,NA
tare1239-aes,tare1239,aes,1,aes-not_endangered,Tareng (tgr-tgr) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Tareng,Eurasia,15.4928,107.296,tare1239,tgr,LA;VN,book1242,NA
